,Age,Catagory,Size,Color
13170,24,3,0,3
13171,23,3,0,0
13172,23,3,0,0
13173,23,3,0,1
13174,23,3,0,1
13175,23,3,0,2
13176,26,3,0,0
13177,24,3,0,0
13178,24,3,0,2
13179,26,3,0,3
13180,24,3,0,1
13181,23,3,0,3
13182,23,3,0,1
13183,24,3,0,0
13184,23,3,0,2
13185,25,3,0,0
13186,26,3,0,2
13187,26,3,0,3
13188,26,3,0,0
13189,24,3,0,2
13190,25,3,0,0
13191,26,3,0,0
13192,26,3,0,0
13193,24,3,0,2
13194,23,3,0,3
13195,26,3,0,2
13196,23,3,0,1
13197,26,3,0,0
13198,24,3,0,0
13199,26,3,0,1
13200,23,3,0,2
13201,23,3,0,0
13202,25,3,0,0
13203,25,3,0,0
13204,23,3,0,0
13205,25,3,0,2
13206,26,3,0,3
13207,26,3,0,2
13208,24,3,0,0
13209,24,3,0,0
13210,23,3,0,2
13211,24,3,0,1
13212,23,3,0,1
13213,23,3,0,2
13214,26,3,0,2
13215,25,3,0,2
13216,24,3,0,2
13217,24,3,0,0
13218,26,3,0,0
13219,25,3,0,3
13220,24,3,0,2
13221,23,3,0,3
13222,24,3,0,0
13223,25,3,0,1
13224,25,3,0,2
13225,25,3,0,2
13226,24,3,0,0
13227,25,3,0,3
13228,26,3,0,1
13229,26,3,0,0
13230,24,3,0,0
13231,24,3,0,1
13232,25,3,0,0
13233,26,3,0,1
13234,25,3,0,0
13235,23,3,0,0
13236,25,3,0,3
13237,26,3,0,1
13238,26,3,0,3
13239,26,3,0,0
13240,25,3,0,3
13241,24,3,0,2
13242,25,3,0,1
13243,25,3,0,0
13244,23,3,0,0
13245,26,3,0,3
13246,23,3,0,2
13247,26,3,0,0
13248,24,3,0,2
13249,25,3,0,3
13250,23,3,0,1
13251,25,3,0,0
13252,24,3,0,1
13253,23,3,0,0
13254,26,3,0,0
13255,24,3,0,2
13256,26,3,0,0
13257,23,3,0,2
13258,25,3,0,0
13259,23,3,0,2
13260,23,3,0,1
13261,25,3,0,2
13262,24,3,0,1
13263,26,3,0,2
13264,25,3,0,0
13265,25,3,0,2
13266,25,3,0,0
13267,23,3,0,1
13268,25,3,0,1
13269,26,3,0,3
13270,24,3,0,2
13271,23,3,0,0
13272,25,3,0,3
13273,25,3,0,1
13274,23,3,0,3
13275,25,3,0,3
13276,26,3,0,1
13277,26,3,0,3
13278,26,3,0,0
13279,25,3,0,1
13280,25,3,0,2
13281,25,3,0,3
13282,24,3,0,1
13283,25,3,0,3
13284,23,3,0,0
13285,26,3,0,2
13286,23,3,0,1
13287,24,3,0,1
13288,25,3,0,0
13289,25,3,0,1
13290,24,3,0,1
13291,26,3,0,1
13292,24,3,0,0
13293,24,3,0,3
13294,25,3,0,2
13295,26,3,0,0
13296,25,3,0,3
13297,24,3,0,2
13298,24,3,0,1
13299,24,3,0,2
13300,25,3,0,2
13301,24,3,0,0
13302,23,3,0,1
13303,25,3,0,2
13304,24,3,0,1
13305,26,3,0,0
13306,23,3,0,0
13307,25,3,0,2
13308,24,3,0,2
13309,25,3,0,1
13310,26,3,0,3
13311,26,3,0,0
13312,25,3,0,0
13313,26,3,0,0
13314,24,3,0,0
13315,24,3,0,0
13316,23,3,0,1
13317,26,3,0,3
13318,25,3,0,3
13319,23,3,0,2
13320,23,3,0,1
13321,25,3,0,3
13322,23,3,0,1
13323,26,3,0,0
13324,24,3,0,1
13325,25,3,0,0
13326,24,3,0,1
13327,26,3,0,1
13328,25,3,0,0
13329,25,3,0,2
13330,23,3,0,0
13331,25,3,0,1
13332,25,3,0,0
13333,23,3,0,0
13334,26,3,0,0
13335,23,3,0,1
13336,23,3,0,3
13337,25,3,0,0
13338,26,3,0,0
13339,23,3,0,3
13340,25,3,0,3
13341,24,3,0,3
13342,26,3,0,2
13343,25,3,0,0
13344,23,3,0,3
13345,26,3,0,0
13346,25,3,0,1
13347,24,3,0,1
13348,23,3,0,2
13349,26,3,0,0
13350,24,3,0,2
13351,25,3,0,3
13352,25,3,0,3
13353,26,3,0,1
13354,25,3,0,3
13355,26,3,0,1
13356,24,3,0,2
13357,26,3,0,0
13358,23,3,0,0
13359,23,3,0,1
13360,25,3,0,0
13361,24,3,0,0
13362,26,3,0,2
13363,24,3,0,0
13364,23,3,0,2
13365,26,3,0,0
13366,26,3,0,2
13367,25,3,0,3
13368,26,3,0,3
13369,23,3,0,1
13370,26,3,0,0
13371,23,3,0,0
13372,25,3,0,2
13373,25,3,0,2
13374,23,3,0,0
13375,23,3,0,2
13376,25,3,0,0
13377,26,3,0,3
13378,25,3,0,0
13379,26,3,0,0
13380,24,3,0,3
13381,25,3,0,1
13382,26,3,0,1
13383,24,3,0,1
13384,24,3,0,2
13385,23,3,0,2
13386,24,3,0,0
13387,26,3,0,0
13388,23,3,0,3
13389,26,3,0,1
13390,25,3,0,1
13391,23,3,0,2
13392,24,3,0,2
13393,26,3,0,0
13394,26,3,0,2
13395,25,3,0,1
13396,26,3,0,1
13397,24,3,0,2
13398,23,3,0,0
13399,24,3,0,1
13400,24,3,0,0
13401,24,3,0,0
13402,24,3,0,2
13403,25,3,0,1
13404,26,3,0,2
13405,26,3,0,1
13406,24,3,0,1
13407,26,3,0,2
13408,23,3,0,2
13409,26,3,0,2
13410,26,3,0,2
13411,26,3,0,3
13412,24,3,0,2
13413,23,3,0,0
13414,24,3,0,1
13415,26,3,0,2
13416,26,3,0,0
13417,26,3,0,0
13418,26,3,0,3
13419,25,3,0,3
13420,26,3,0,3
13421,25,3,0,0
13422,25,3,0,1
13423,24,3,0,2
13424,23,3,0,0
13425,26,3,0,1
13426,25,3,0,1
13427,24,3,0,1
13428,24,3,0,3
13429,26,3,0,2
13430,24,3,0,0
13431,26,3,0,2
13432,23,3,0,2
13433,26,3,0,3
13434,24,3,0,0
13435,26,3,0,0
13436,23,3,0,3
13437,24,3,0,2
13438,26,3,0,0
13439,24,3,0,1
13440,23,3,0,2
13441,24,3,0,3
13442,23,3,0,0
13443,26,3,0,0
13444,25,3,0,1
13445,23,3,0,3
13446,24,3,0,1
13447,23,3,0,1
13448,24,3,0,2
13449,26,3,0,2
13450,26,3,0,1
13451,23,3,0,0
13452,24,3,0,2
13453,26,3,0,0
13454,23,3,0,3
13455,23,3,0,2
13456,23,3,0,2
13457,24,3,0,2
13458,23,3,0,1
13459,25,3,0,3
13460,25,3,0,1
13461,24,3,0,3
13462,26,3,0,0
13463,25,3,0,0
13464,25,3,0,3
13465,26,3,0,2
13466,26,3,0,2
13467,25,3,0,2
13468,25,3,0,2
13469,24,3,0,3
13470,25,3,0,0
13471,24,3,0,1
13472,23,3,0,0
13473,24,3,0,3
13474,24,3,0,1
13475,24,3,0,0
13476,23,3,0,1
13477,23,3,0,0
13478,24,3,0,2
13479,23,3,0,0
13480,23,3,0,2
13481,26,3,0,2
13482,26,3,0,0
13483,24,3,0,3
13484,23,3,0,2
13485,26,3,0,3
13486,24,3,0,1
13487,23,3,0,1
13488,23,3,0,1
13489,23,3,0,2
13490,25,3,0,2
13491,23,3,0,3
13492,24,3,0,0
13493,23,3,0,0
13494,24,3,0,3
13495,26,3,0,0
13496,24,3,0,1
13497,24,3,0,0
13498,25,3,0,3
13499,26,3,0,2
13500,24,3,0,0
13501,23,3,0,2
13502,25,3,0,0
13503,24,3,0,3
13504,24,3,0,0
13505,24,3,0,1
13506,24,3,0,0
13507,26,3,0,0
13508,24,3,0,0
13509,25,3,0,0
13510,26,3,0,0
13511,24,3,0,1
13512,26,3,0,3
13513,25,3,0,2
13514,24,3,0,3
13515,26,3,0,1
13516,26,3,0,0
13517,23,3,0,2
13518,26,3,0,1
13519,24,3,0,0
13520,26,3,0,0
13521,23,3,0,3
13522,23,3,0,2
13523,25,3,0,2
13524,23,3,0,0
13525,25,3,0,1
13526,23,3,0,0
13527,23,3,0,1
13528,26,3,0,2
13529,23,3,0,1
13530,23,3,0,0
13531,24,3,0,3
13532,25,3,0,0
13533,25,3,0,0
13534,26,3,0,1
13535,26,3,0,1
13536,23,3,0,3
13537,26,3,0,0
13538,26,3,0,3
13539,24,3,0,1
13540,23,3,0,1
13541,24,3,0,3
13542,23,3,0,2
13543,24,3,0,0
13544,24,3,0,2
13545,25,3,0,3
13546,25,3,0,3
13547,24,3,0,2
13548,25,3,0,0
13549,25,3,0,0
13550,26,3,0,3
13551,26,3,0,2
13552,23,3,0,0
13553,24,3,0,0
13554,24,3,0,2
13555,25,3,0,2
13556,23,3,0,1
13557,24,3,0,0
13558,25,3,0,0
13559,25,3,0,3
13560,26,3,0,0
13561,26,3,0,0
13562,24,3,0,3
13563,24,3,0,2
13564,26,3,0,0
13565,26,3,0,1
13566,23,3,0,0
13567,25,3,0,0
13568,26,3,0,1
13569,23,3,0,0
13570,24,3,0,1
13571,26,3,0,3
13572,26,3,0,2
13573,23,3,0,1
13574,23,3,0,0
13575,24,3,0,0
13576,24,3,0,0
13577,25,3,0,3
13578,24,3,0,1
13579,25,3,0,2
13580,25,3,0,2
13581,26,3,0,2
13582,24,3,0,0
13583,23,3,0,3
13584,26,3,0,0
13585,23,3,0,2
13586,26,3,0,2
13587,23,3,0,2
13588,23,3,0,2
13589,25,3,0,1
13590,26,3,0,1
13591,24,3,0,2
13592,26,3,0,2
13593,25,3,0,2
13594,23,3,0,0
13595,24,3,0,0
13596,25,3,0,3
13597,24,3,0,0
13598,26,3,0,1
13599,25,3,0,3
13600,25,3,0,2
13601,26,3,0,2
13602,24,3,0,1
13603,25,3,0,1
13604,24,3,0,3
13605,25,3,0,3
13606,26,3,0,2
13607,26,3,0,2
13608,23,3,0,2
13609,26,3,0,3
13610,23,3,0,0
13611,23,3,0,1
13612,23,3,0,0
13613,24,3,0,3
13614,23,3,0,0
13615,23,3,0,1
13616,24,3,0,2
13617,24,3,0,0
13618,24,3,0,0
13619,24,3,0,2
13620,23,3,0,0
13621,26,3,0,1
13622,26,3,0,1
13623,25,3,0,3
13624,26,3,0,0
13625,25,3,0,2
13626,25,3,0,0
13627,26,3,0,3
13628,26,3,0,1
13629,25,3,0,0
13630,26,3,0,1
13631,25,3,0,0
13632,26,3,0,2
13633,23,3,0,0
13634,23,3,0,3
13635,23,3,0,3
13636,24,3,0,0
13637,26,3,0,1
13638,26,3,0,3
13639,25,3,0,0
13640,23,3,0,1
13641,24,3,0,0
13642,23,3,0,1
13643,25,3,0,2
13644,26,3,0,1
13645,26,3,0,0
13646,23,3,0,1
13647,24,3,0,2
13648,23,3,0,0
13649,25,3,0,2
13650,26,3,0,0
13651,24,3,0,1
13652,24,3,0,3
13653,26,3,0,3
13654,24,3,0,1
13655,25,3,0,1
13656,23,3,0,0
13657,24,3,0,0
13658,23,3,0,0
13659,26,3,0,0
13660,25,3,0,1
13661,25,3,0,2
13662,26,3,0,0
13663,26,3,0,3
13664,26,3,0,3
13665,25,3,0,0
13666,26,3,0,0
13667,25,3,0,0
13668,23,3,0,0
13669,24,3,0,0
13670,23,3,0,0
13671,25,3,0,1
13672,25,3,0,2
13673,24,3,0,3
13674,25,3,0,2
13675,25,3,0,2
13676,23,3,0,0
13677,23,3,0,0
13678,26,3,0,0
13679,25,3,0,2
13680,26,3,0,0
13681,23,3,0,1
13682,24,3,0,0
13683,26,3,0,2
13684,26,3,0,0
13685,26,3,0,3
13686,24,3,0,0
13687,23,3,0,1
13688,24,3,0,2
13689,25,3,0,0
13690,25,3,0,0
13691,26,3,0,2
13692,25,3,0,2
13693,26,3,0,0
13694,26,3,0,2
13695,25,3,0,0
13696,23,3,0,1
13697,23,3,0,0
13698,24,3,0,1
13699,24,3,0,0
13700,25,3,0,0
13701,26,3,0,1
13702,25,3,0,0
13703,25,3,0,0
13704,24,3,0,3
13705,25,3,0,3
13706,24,3,0,2
13707,25,3,0,1
13708,23,3,0,2
13709,26,3,0,1
13710,26,3,0,2
13711,24,3,0,0
13712,26,3,0,1
13713,25,3,0,0
13714,23,3,0,0
13715,23,3,0,0
13716,23,3,0,0
13717,23,3,0,1
13718,24,3,0,3
13719,25,3,0,0
13720,26,3,0,2
13721,23,3,0,0
13722,24,3,0,2
13723,26,3,0,3
13724,24,3,0,3
13725,23,3,0,0
13726,26,3,0,2
13727,26,3,0,2
13728,26,3,0,1
13729,24,3,0,0
13730,23,3,0,3
13731,25,3,0,0
13732,25,3,0,1
13733,26,3,0,0
13734,24,3,0,2
13735,25,3,0,3
13736,24,3,0,1
13737,26,3,0,2
13738,25,3,0,3
13739,23,3,0,1
13740,25,3,0,1
13741,23,3,0,2
13742,24,3,0,2
13743,24,3,0,2
13744,23,3,0,1
13745,24,3,0,3
13746,24,3,0,0
13747,24,3,0,1
13748,23,3,0,2
13749,24,3,0,0
13750,24,3,0,0
13751,25,3,0,0
13752,23,3,0,0
13753,24,3,0,1
13754,23,3,0,1
13755,24,3,0,2
13756,25,3,0,3
13757,23,3,0,3
13758,25,3,0,1
13759,25,3,0,0
13760,25,3,0,2
13761,26,3,0,0
13762,23,3,0,3
13763,24,3,0,1
13764,26,3,0,0
13765,24,3,0,1
13766,26,3,0,2
13767,25,3,0,1
13768,26,3,0,0
13769,25,3,0,0
13770,23,3,0,3
13771,23,3,0,1
13772,24,3,0,0
13773,24,3,0,2
13774,24,3,0,0
13775,26,3,0,0
13776,23,3,0,0
13777,24,3,0,0
13778,24,3,0,2
13779,26,3,0,0
13780,24,3,0,1
13781,24,3,0,2
13782,24,3,0,1
13783,23,3,0,2
13784,24,3,0,2
13785,25,3,0,0
13786,25,3,0,0
13787,25,3,0,0
13788,24,3,0,0
13789,26,3,0,1
13790,24,3,0,0
13791,24,3,0,0
13792,24,3,0,1
13793,25,3,0,1
13794,25,3,0,3
13795,24,3,0,0
13796,26,3,0,0
13797,25,3,0,0
13798,26,3,0,1
13799,23,3,0,0
13800,26,3,0,2
13801,24,3,0,0
13802,23,3,0,0
13803,26,3,0,2
13804,26,3,0,2
13805,24,3,0,0
13806,24,3,0,0
13807,25,3,0,1
13808,23,3,0,0
13809,24,3,0,2
13810,23,3,0,0
13811,24,3,0,0
13812,24,3,0,2
13813,25,3,0,0
13814,25,3,0,0
13815,23,3,0,3
13816,25,3,0,3
13817,26,3,0,0
13818,26,3,0,1
13819,24,3,0,2
13820,23,3,0,0
13821,24,3,0,0
13822,25,3,0,3
13823,25,3,0,0
13824,23,3,0,0
13825,23,3,0,0
13826,25,3,0,2
13827,23,3,0,0
13828,23,3,0,2
13829,25,3,0,3
13830,25,3,0,0
13831,24,3,0,2
13832,26,3,0,0
13833,24,3,0,1
13834,25,3,0,0
13835,24,3,0,0
13836,23,3,0,0
13837,25,3,0,3
13838,26,3,0,1
13839,24,3,0,0
13840,23,3,0,2
13841,23,3,0,2
13842,25,3,0,0
13843,24,3,0,0
13844,25,3,0,1
13845,23,3,0,0
13846,24,3,0,2
13847,25,3,0,1
13848,26,3,0,3
13849,25,3,0,2
13850,25,3,0,0
13851,23,3,0,2
13852,24,3,0,3
13853,24,3,0,1
13854,25,3,0,0
13855,24,3,0,0
13856,26,3,0,0
13857,23,3,0,0
13858,24,3,0,1
13859,23,3,0,0
13860,24,3,0,0
13861,24,3,0,1
13862,24,3,0,0
13863,24,3,0,2
13864,26,3,0,0
13865,26,3,0,0
13866,26,3,0,0
13867,25,3,0,0
13868,23,3,0,0
13869,26,3,0,2
13870,26,3,0,2
13871,25,3,0,1
13872,23,3,0,0
13873,24,3,0,0
13874,23,3,0,1
13875,23,3,0,0
13876,25,3,0,0
13877,24,3,0,0
13878,26,3,0,2
13879,24,3,0,1
13880,25,3,0,1
13881,24,3,0,2
13882,26,3,0,2
13883,26,3,0,2
13884,25,3,0,1
13885,23,3,0,0
13886,25,3,0,0
13887,25,3,0,0
13888,25,3,0,2
13889,24,3,0,3
13890,23,3,0,0
13891,23,3,0,0
13892,23,3,0,0
13893,23,3,0,0
13894,24,3,0,0
13895,24,3,0,1
13896,24,3,0,1
13897,24,3,0,0
13898,25,3,0,1
13899,24,3,0,0
13900,26,3,0,1
13901,24,3,0,0
13902,26,3,0,0
13903,25,3,0,0
13904,23,3,0,2
13905,23,3,0,0
13906,26,3,0,1
13907,26,3,0,3
13908,23,3,0,0
13909,24,3,0,0
13910,26,3,0,1
13911,25,3,0,1
13912,24,3,0,0
13913,25,3,0,2
13914,24,3,0,0
13915,24,3,0,0
13916,25,3,0,3
13917,26,3,0,2
13918,25,3,0,2
13919,25,3,0,1
13920,26,3,0,1
13921,23,3,0,0
13922,23,3,0,3
13923,23,3,0,1
13924,23,3,0,1
13925,24,3,0,1
13926,24,3,0,0
13927,26,3,0,1
13928,26,3,0,1
13929,25,3,0,1
13930,24,3,0,0
13931,25,3,0,3
13932,25,3,0,2
13933,26,3,0,1
13934,26,3,0,0
13935,26,3,0,3
13936,23,3,0,3
13937,23,3,0,1
13938,26,3,0,2
13939,23,3,0,0
13940,26,3,0,2
13941,25,3,0,0
13942,25,3,0,1
13943,24,3,0,0
13944,23,3,0,1
13945,24,3,0,3
13946,25,3,0,2
13947,23,3,0,0
13948,24,3,0,0
13949,24,3,0,1
13950,23,3,0,2
13951,25,3,0,2
13952,23,3,0,2
13953,23,3,0,2
13954,26,3,0,0
13955,24,3,0,2
13956,26,3,0,1
13957,23,3,0,0
13958,26,3,0,0
13959,26,3,0,1
13960,24,3,0,0
13961,24,3,0,1
13962,25,3,0,3
13963,23,3,0,0
13964,23,3,0,1
13965,24,3,0,3
13966,26,3,0,0
13967,23,3,0,3
13968,25,3,0,3
13969,23,3,0,2
13970,26,3,0,1
13971,23,3,0,3
13972,24,3,0,1
13973,23,3,0,2
13974,25,3,0,0
13975,25,3,0,0
13976,26,3,0,1
13977,26,3,0,2
13978,25,3,0,1
13979,25,3,0,1
13980,26,3,0,2
13981,23,3,0,0
13982,25,3,0,3
13983,24,3,0,0
13984,26,3,0,3
13985,25,3,0,2
13986,26,3,0,0
13987,25,3,0,0
13988,25,3,0,1
13989,24,3,0,1
13990,26,3,0,0
13991,23,3,0,3
13992,24,3,0,1
13993,26,3,0,2
13994,23,3,0,3
13995,26,3,0,1
13996,26,3,0,2
13997,26,3,0,2
13998,23,3,0,0
13999,23,3,0,1
14000,26,3,0,1
14001,26,3,0,1
14002,25,3,0,2
14003,26,3,0,1
14004,25,3,0,3
14005,25,3,0,1
14006,26,3,0,0
14007,26,3,0,0
14008,23,3,0,2
14009,24,3,0,0
14010,23,3,0,0
14011,25,3,0,0
14012,24,3,0,0
14013,23,3,0,3
14014,26,3,0,2
14015,23,3,0,1
14016,23,3,0,1
14017,23,3,0,1
14018,23,3,0,1
14019,26,3,0,3
14020,25,3,0,0
14021,24,3,0,3
14022,26,3,0,3
14023,26,3,0,0
14024,26,3,0,0
14025,24,3,0,1
14026,26,3,0,0
14027,23,3,0,0
14028,25,3,0,3
14029,25,3,0,1
14030,25,3,0,0
14031,25,3,0,0
14032,24,3,0,2
14033,25,3,0,2
14034,23,3,0,0
14035,23,3,0,3
14036,25,3,0,0
14037,24,3,0,3
14038,24,3,0,0
14039,25,3,0,2
14040,24,3,0,1
14041,23,3,0,1
14042,23,3,0,2
14043,24,3,0,0
14044,26,3,0,3
14045,23,3,0,1
14046,26,3,0,2
14047,24,3,0,0
14048,23,3,0,1
14049,23,3,0,0
14050,24,3,0,0
14051,25,3,0,2
14052,23,3,0,0
14053,25,3,0,2
14054,26,3,0,1
14055,24,3,0,0
14056,25,3,0,3
14057,24,3,0,1
14058,25,3,0,2
14059,26,3,0,0
14060,25,3,0,0
14061,23,3,0,2
14062,25,3,0,1
14063,23,3,0,0
14064,24,3,0,3
14065,25,3,0,0
14066,23,3,0,2
14067,26,3,0,1
14068,24,3,0,3
14069,26,3,0,2
14070,25,3,0,0
14071,25,3,0,0
14072,23,3,0,2
14073,26,3,0,1
14074,25,3,0,0
14075,24,3,0,0
14076,26,3,0,3
14077,26,3,0,1
14078,23,3,0,3
14079,23,3,0,0
14080,25,3,0,1
14081,24,3,0,1
14082,24,3,0,3
14083,25,3,0,0
14084,25,3,0,0
14085,26,3,0,2
14086,23,3,0,3
14087,23,3,0,1
14088,24,3,0,0
14089,25,3,0,1
14090,24,3,0,2
14091,26,3,0,1
14092,25,3,0,0
14093,23,3,0,2
14094,25,3,0,3
14095,25,3,0,1
14096,24,3,0,0
14097,26,3,0,2
14098,25,3,0,1
14099,23,3,0,0
14100,24,3,0,1
14101,23,3,0,1
14102,23,3,0,2
14103,24,3,0,2
14104,23,3,0,0
14105,26,3,0,0
14106,24,3,0,0
14107,25,3,0,0
14108,25,3,0,1
14109,24,3,0,2
14110,25,3,0,0
14111,23,3,0,2
14112,26,3,0,2
14113,24,3,0,2
14114,24,3,0,0
14115,25,3,0,0
14116,23,3,0,0
14117,23,3,0,0
14118,25,3,0,3
14119,25,3,0,3
14120,23,3,0,1
14121,25,3,0,0
14122,25,3,0,3
14123,23,3,0,0
14124,24,3,0,2
14125,24,3,0,2
14126,23,3,0,2
14127,23,3,0,0
14128,23,3,0,1
14129,25,3,0,1
14130,25,3,0,0
14131,23,3,0,0
14132,25,3,0,0
14133,24,3,0,1
14134,26,3,0,3
14135,26,3,0,2
14136,24,3,0,0
14137,24,3,0,2
14138,26,3,0,0
14139,23,3,0,1
14140,24,3,0,2
14141,25,3,0,1
14142,23,3,0,1
14143,26,3,0,1
14144,25,3,0,1
14145,24,3,0,0
14146,26,3,0,0
14147,23,3,0,2
14148,24,3,0,2
14149,25,3,0,0
14150,23,3,0,1
14151,26,3,0,0
14152,26,3,0,2
14153,23,3,0,1
14154,25,3,0,1
14155,26,3,0,1
14156,23,3,0,1
14157,26,3,0,2
14158,26,3,0,3
14159,24,3,0,2
14160,25,3,0,0
14161,23,3,0,2
14162,24,3,0,1
14163,24,3,0,1
14164,25,3,0,1
14165,24,3,0,1
14166,25,3,0,3
14167,23,3,0,0
14168,25,3,0,0
14169,26,3,0,2
14170,24,3,0,2
14171,24,3,0,1
14172,23,3,0,2
14173,25,3,0,1
14174,23,3,0,1
14175,23,3,0,2
14176,25,3,0,0
14177,24,3,0,0
14178,25,3,0,0
14179,26,3,0,1
14180,23,3,0,0
14181,25,3,0,1
14182,26,3,0,0
14183,26,3,0,0
14184,24,3,0,2
14185,24,3,0,0
14186,24,3,0,2
14187,24,3,0,2
14188,25,3,0,1
14189,26,3,0,1
14190,25,3,0,1
14191,26,3,0,3
14192,25,3,0,1
14193,23,3,0,1
14194,24,3,0,0
14195,25,3,0,2
14196,23,3,0,2
14197,24,3,0,2
14198,24,3,0,2
14199,24,3,0,2
14200,24,3,0,1
14201,25,3,0,1
14202,26,3,0,0
14203,23,3,0,2
14204,25,3,0,1
14205,26,3,0,2
14206,24,3,0,1
14207,25,3,0,0
14208,25,3,0,3
14209,25,3,0,2
14210,24,3,0,0
14211,26,3,0,1
14212,24,3,0,3
14213,26,3,0,3
14214,23,3,0,2
14215,23,3,0,1
14216,25,3,0,2
14217,25,3,0,1
14218,24,3,0,2
14219,26,3,0,3
14220,24,3,0,2
14221,25,3,0,1
14222,26,3,0,1
14223,24,3,0,2
14224,25,3,0,3
14225,25,3,0,0
14226,23,3,0,1
14227,26,3,0,3
14228,26,3,0,1
14229,24,3,0,0
14230,25,3,0,2
14231,26,3,0,0
14232,26,3,0,2
14233,23,3,0,2
14234,24,3,0,1
14235,24,3,0,3
14236,23,3,0,0
14237,23,3,0,0
14238,24,3,0,3
14239,26,3,0,1
14240,25,3,0,0
14241,24,3,0,0
14242,23,3,0,0
14243,25,3,0,0
14244,26,3,0,0
14245,25,3,0,3
14246,24,3,0,0
14247,25,3,0,1
14248,23,3,0,0
14249,23,3,0,0
14250,23,3,0,0
14251,26,3,0,2
14252,24,3,0,1
14253,23,3,0,1
14254,23,3,0,1
14255,23,3,0,1
14256,23,3,0,2
14257,26,3,0,1
14258,25,3,0,2
14259,23,3,0,0
14260,25,3,0,0
14261,26,3,0,2
14262,23,3,0,1
14263,26,3,0,2
14264,26,3,0,3
14265,23,3,0,0
14266,24,3,0,0
14267,24,3,0,2
14268,26,3,0,3
14269,24,3,0,1
14270,23,3,0,2
14271,26,3,0,1
14272,26,3,0,1
14273,26,3,0,0
14274,24,3,0,2
14275,26,3,0,1
14276,23,3,0,3
14277,24,3,0,3
14278,26,3,0,0
14279,24,3,0,3
14280,25,3,0,0
14281,26,3,0,0
14282,25,3,0,0
14283,26,3,0,3
14284,24,3,0,0
14285,23,3,0,2
14286,23,3,0,3
14287,25,3,0,0
14288,25,3,0,3
14289,26,3,0,1
14290,26,3,0,0
14291,24,3,0,1
14292,24,3,0,0
14293,23,3,0,1
14294,23,3,0,2
14295,24,3,0,2
14296,25,3,0,0
14297,23,3,0,0
14298,24,3,0,0
14299,23,3,0,1
14300,26,3,0,3
14301,25,3,0,3
14302,25,3,0,2
14303,26,3,0,0
14304,26,3,0,0
14305,23,3,0,0
14306,25,3,0,2
14307,25,3,0,1
14308,23,3,0,2
14309,25,3,0,0
14310,24,3,0,0
14311,24,3,0,0
14312,25,3,0,1
14313,24,3,0,0
14314,26,3,0,3
14315,25,3,0,0
14316,24,3,0,0
14317,25,3,0,1
14318,24,3,0,2
14319,23,3,0,2
14320,26,3,0,1
14321,26,3,0,0
14322,23,3,0,0
14323,25,3,0,0
14324,25,3,0,0
14325,26,3,0,0
14326,26,3,0,1
14327,26,3,0,0
14328,24,3,0,1
14329,26,3,0,3
14330,26,3,0,2
14331,26,3,0,1
14332,25,3,0,0
14333,24,3,0,0
14334,26,3,0,3
14335,23,3,0,1
14336,23,3,0,1
14337,25,3,0,2
14338,24,3,0,1
14339,25,3,0,0
14340,24,3,0,2
14341,24,3,0,2
14342,26,3,0,2
14343,23,3,0,0
14344,26,3,0,2
14345,26,3,0,1
14346,25,3,0,2
14347,23,3,0,3
14348,24,3,0,3
14349,24,3,0,1
14350,23,3,0,0
14351,25,3,0,2
14352,26,3,0,1
14353,23,3,0,0
14354,26,3,0,2
14355,23,3,0,2
14356,25,3,0,1
14357,24,3,0,0
14358,23,3,0,0
14359,25,3,0,0
14360,26,3,0,0
14361,23,3,0,2
14362,24,3,0,3
14363,23,3,0,0
14364,23,3,0,0
14365,24,3,0,3
14366,26,3,0,2
14367,23,3,0,2
14368,25,3,0,1
14369,24,3,0,0
14370,24,3,0,0
14371,23,3,0,3
14372,26,3,0,0
14373,25,3,0,3
14374,26,3,0,2
14375,25,3,0,0
14376,23,3,0,3
14377,26,3,0,1
14378,25,3,0,1
14379,24,3,0,0
14380,23,3,0,1
14381,25,3,0,3
14382,25,3,0,2
14383,26,3,0,0
14384,24,3,0,0
14385,24,3,0,0
14386,24,3,0,0
14387,26,3,0,0
14388,26,3,0,2
14389,24,3,0,2
14390,26,3,0,0
14391,25,3,0,2
14392,26,3,0,2
14393,23,3,0,2
14394,25,3,0,0
14395,24,3,0,2
14396,23,3,0,1
14397,26,3,0,3
14398,26,3,0,3
14399,25,3,0,1
14400,23,3,0,0
14401,26,3,0,2
14402,25,3,0,1
14403,23,3,0,2
14404,23,3,0,0
14405,26,3,0,2
14406,25,3,0,1
14407,24,3,0,3
14408,26,3,0,1
14409,24,3,0,2
14410,24,3,0,3
14411,23,3,0,3
14412,24,3,0,0
14413,23,3,0,1
14414,25,3,0,0
14415,23,3,0,0
14416,23,3,0,1
14417,23,3,0,1
14418,25,3,0,1
14419,24,3,0,0
14420,26,3,0,3
14421,24,3,0,0
14422,25,3,0,0
14423,26,3,0,0
14424,24,3,0,2
14425,25,3,0,1
14426,25,3,0,0
14427,26,3,0,3
14428,24,3,0,1
14429,26,3,0,0
14430,23,3,0,2
14431,24,3,0,0
14432,26,3,0,2
14433,24,3,0,2
14434,25,3,0,0
14435,25,3,0,0
14436,26,3,0,1
14437,26,3,0,1
14438,26,3,0,3
14439,23,3,0,2
14440,24,3,0,2
