,Age,Catagory,Size,Color,year,month,day
12375,18.0,0.0,0.0,2.0,2021.0,7.0,27.0
12376,21.0,0.0,0.0,3.0,2020.0,10.0,25.0
12377,21.0,0.0,0.0,0.0,2019.0,9.0,26.0
12378,23.0,1.0,0.0,0.0,2021.0,4.0,2.0
12379,24.0,0.0,0.0,0.0,2022.0,3.0,22.0
12380,23.0,0.0,0.0,0.0,2021.0,7.0,5.0
12381,23.0,1.0,0.0,2.0,2021.0,6.0,24.0
12382,22.0,1.0,0.0,1.0,2022.0,6.0,8.0
12383,23.0,0.0,0.0,1.0,2022.0,2.0,12.0
12384,21.0,1.0,0.0,0.0,2021.0,8.0,12.0
12385,19.0,0.0,0.0,0.0,2022.0,10.0,30.0
12386,20.0,1.0,0.0,1.0,2022.0,12.0,3.0
12387,19.0,0.0,0.0,1.0,2022.0,6.0,7.0
12388,24.0,0.0,0.0,0.0,2019.0,6.0,26.0
12389,18.0,1.0,0.0,0.0,2019.0,5.0,4.0
12390,18.0,1.0,0.0,0.0,2022.0,10.0,30.0
12391,21.0,0.0,0.0,0.0,2021.0,11.0,29.0
12392,24.0,1.0,0.0,0.0,2018.0,7.0,29.0
12393,20.0,1.0,0.0,0.0,2018.0,5.0,21.0
12394,19.0,0.0,0.0,1.0,2022.0,9.0,24.0
12395,20.0,0.0,0.0,0.0,2020.0,7.0,15.0
12396,20.0,1.0,0.0,2.0,2022.0,6.0,24.0
12397,18.0,1.0,0.0,2.0,2021.0,11.0,30.0
12398,18.0,0.0,0.0,0.0,2021.0,5.0,29.0
12399,21.0,0.0,0.0,3.0,2019.0,7.0,28.0
12400,22.0,1.0,0.0,2.0,2021.0,1.0,1.0
12401,18.0,1.0,0.0,3.0,2019.0,2.0,23.0
12402,24.0,0.0,0.0,2.0,2022.0,7.0,12.0
12403,18.0,0.0,0.0,0.0,2019.0,3.0,21.0
12404,18.0,0.0,0.0,0.0,2021.0,5.0,3.0
12405,24.0,1.0,0.0,2.0,2019.0,3.0,26.0
12406,21.0,0.0,0.0,0.0,2022.0,7.0,16.0
12407,23.0,1.0,0.0,1.0,2021.0,6.0,24.0
12408,18.0,1.0,0.0,2.0,2020.0,5.0,9.0
12409,24.0,1.0,0.0,1.0,2018.0,3.0,24.0
12410,20.0,0.0,0.0,0.0,2020.0,5.0,16.0
12411,19.0,0.0,0.0,1.0,2019.0,7.0,23.0
12412,24.0,0.0,0.0,0.0,2020.0,10.0,5.0
12413,21.0,1.0,0.0,0.0,2022.0,8.0,5.0
12414,22.0,1.0,0.0,2.0,2019.0,8.0,2.0
12415,22.0,0.0,0.0,2.0,2020.0,3.0,19.0
12416,20.0,0.0,0.0,0.0,2019.0,2.0,16.0
12417,24.0,0.0,0.0,3.0,2022.0,4.0,4.0
12418,24.0,1.0,0.0,1.0,2020.0,6.0,2.0
12419,22.0,0.0,0.0,0.0,2020.0,12.0,15.0
12420,24.0,0.0,0.0,1.0,2019.0,9.0,18.0
12421,22.0,1.0,0.0,0.0,2018.0,12.0,7.0
12422,22.0,1.0,0.0,1.0,2022.0,8.0,16.0
12423,20.0,0.0,0.0,1.0,2022.0,12.0,11.0
12424,24.0,0.0,0.0,2.0,2021.0,3.0,29.0
12425,21.0,1.0,0.0,1.0,2018.0,3.0,7.0
12426,23.0,0.0,0.0,1.0,2022.0,10.0,20.0
12427,22.0,0.0,0.0,2.0,2019.0,10.0,28.0
12428,22.0,1.0,0.0,0.0,2020.0,5.0,26.0
12429,18.0,1.0,0.0,2.0,2020.0,2.0,29.0
12430,21.0,1.0,0.0,2.0,2021.0,2.0,2.0
12431,18.0,0.0,0.0,3.0,2019.0,5.0,20.0
12432,22.0,1.0,0.0,2.0,2022.0,10.0,21.0
12433,23.0,0.0,0.0,0.0,2019.0,6.0,2.0
12434,24.0,0.0,0.0,0.0,2022.0,11.0,29.0
12435,24.0,1.0,0.0,0.0,2021.0,11.0,20.0
12436,18.0,0.0,0.0,2.0,2022.0,5.0,16.0
12437,20.0,1.0,0.0,0.0,2020.0,10.0,22.0
12438,18.0,0.0,0.0,2.0,2022.0,8.0,1.0
12439,24.0,1.0,0.0,1.0,2018.0,6.0,19.0
12440,22.0,1.0,0.0,0.0,2022.0,1.0,21.0
12441,19.0,0.0,0.0,0.0,2021.0,8.0,4.0
12442,21.0,1.0,0.0,2.0,2022.0,6.0,15.0
12443,23.0,0.0,0.0,1.0,2018.0,6.0,12.0
12444,23.0,1.0,0.0,3.0,2018.0,2.0,9.0
12445,18.0,1.0,0.0,0.0,2019.0,5.0,22.0
12446,22.0,0.0,0.0,1.0,2020.0,3.0,1.0
12447,22.0,1.0,0.0,2.0,2022.0,4.0,13.0
12448,20.0,1.0,0.0,0.0,2022.0,8.0,1.0
12449,22.0,1.0,0.0,3.0,2021.0,12.0,5.0
12450,19.0,0.0,0.0,0.0,2022.0,1.0,27.0
12451,21.0,1.0,0.0,1.0,2020.0,9.0,6.0
12452,24.0,0.0,0.0,0.0,2022.0,11.0,4.0
12453,22.0,0.0,0.0,0.0,2021.0,9.0,7.0
12454,23.0,0.0,0.0,1.0,2020.0,11.0,1.0
12455,22.0,1.0,0.0,2.0,2018.0,6.0,27.0
12456,23.0,0.0,0.0,3.0,2022.0,6.0,23.0
12457,24.0,0.0,0.0,3.0,2022.0,10.0,6.0
12458,21.0,1.0,0.0,1.0,2018.0,8.0,3.0
12459,23.0,0.0,0.0,3.0,2022.0,12.0,22.0
12460,22.0,1.0,0.0,1.0,2021.0,11.0,23.0
12461,22.0,1.0,0.0,3.0,2022.0,12.0,30.0
12462,22.0,0.0,0.0,1.0,2018.0,7.0,11.0
12463,23.0,0.0,0.0,1.0,2020.0,2.0,5.0
12464,20.0,1.0,0.0,3.0,2021.0,7.0,21.0
12465,23.0,1.0,0.0,2.0,2022.0,3.0,30.0
12466,20.0,0.0,0.0,1.0,2021.0,4.0,2.0
12467,18.0,1.0,0.0,0.0,2021.0,7.0,7.0
12468,22.0,0.0,0.0,1.0,2021.0,12.0,3.0
12469,23.0,1.0,0.0,0.0,2021.0,9.0,14.0
12470,21.0,0.0,0.0,0.0,2020.0,9.0,24.0
12471,18.0,1.0,0.0,0.0,2019.0,4.0,2.0
12472,21.0,1.0,0.0,1.0,2020.0,1.0,25.0
12473,18.0,0.0,0.0,2.0,2020.0,8.0,9.0
12474,21.0,1.0,0.0,2.0,2019.0,4.0,23.0
12475,20.0,1.0,0.0,2.0,2022.0,10.0,3.0
12476,19.0,1.0,0.0,0.0,2020.0,12.0,30.0
12477,19.0,1.0,0.0,1.0,2022.0,1.0,12.0
12478,18.0,0.0,0.0,3.0,2022.0,5.0,4.0
12479,19.0,0.0,0.0,0.0,2022.0,11.0,15.0
12480,21.0,0.0,0.0,1.0,2020.0,12.0,21.0
12481,24.0,1.0,0.0,0.0,2020.0,9.0,12.0
12482,19.0,1.0,0.0,2.0,2020.0,5.0,14.0
12483,19.0,1.0,0.0,1.0,2022.0,11.0,2.0
12484,22.0,1.0,0.0,2.0,2022.0,6.0,11.0
12485,22.0,1.0,0.0,0.0,2018.0,3.0,20.0
12486,22.0,1.0,0.0,1.0,2018.0,4.0,23.0
12487,21.0,1.0,0.0,3.0,2018.0,4.0,20.0
12488,19.0,0.0,0.0,0.0,2019.0,9.0,23.0
12489,22.0,0.0,0.0,0.0,2022.0,4.0,6.0
12490,18.0,1.0,0.0,2.0,2021.0,9.0,7.0
12491,23.0,0.0,0.0,3.0,2022.0,2.0,21.0
12492,19.0,0.0,0.0,2.0,2018.0,2.0,14.0
12493,24.0,0.0,0.0,0.0,2022.0,3.0,8.0
12494,20.0,1.0,0.0,0.0,2021.0,5.0,8.0
12495,19.0,0.0,0.0,0.0,2018.0,3.0,15.0
12496,20.0,1.0,0.0,3.0,2018.0,1.0,2.0
12497,23.0,0.0,0.0,0.0,2022.0,3.0,27.0
12498,23.0,0.0,0.0,0.0,2020.0,3.0,6.0
12499,21.0,0.0,0.0,2.0,2022.0,8.0,4.0
12500,24.0,0.0,0.0,1.0,2019.0,7.0,12.0
12501,24.0,0.0,0.0,0.0,2019.0,1.0,7.0
12502,22.0,0.0,0.0,2.0,2019.0,12.0,15.0
12503,20.0,1.0,0.0,0.0,2019.0,10.0,24.0
12504,21.0,1.0,0.0,3.0,2022.0,6.0,8.0
12505,24.0,0.0,0.0,1.0,2022.0,11.0,8.0
12506,21.0,0.0,0.0,2.0,2022.0,5.0,19.0
12507,21.0,1.0,0.0,2.0,2022.0,10.0,12.0
12508,19.0,1.0,0.0,0.0,2022.0,5.0,29.0
12509,20.0,1.0,0.0,0.0,2021.0,12.0,22.0
12510,24.0,0.0,0.0,2.0,2020.0,11.0,7.0
12511,23.0,1.0,0.0,2.0,2019.0,9.0,16.0
12512,18.0,0.0,0.0,2.0,2022.0,3.0,21.0
12513,24.0,1.0,0.0,1.0,2022.0,1.0,28.0
12514,19.0,1.0,0.0,3.0,2020.0,10.0,10.0
12515,18.0,1.0,0.0,1.0,2021.0,12.0,30.0
12516,20.0,0.0,0.0,2.0,2020.0,8.0,3.0
12517,22.0,0.0,0.0,3.0,2022.0,3.0,27.0
12518,19.0,0.0,0.0,0.0,2022.0,11.0,15.0
12519,18.0,0.0,0.0,1.0,2020.0,4.0,25.0
12520,23.0,1.0,0.0,0.0,2018.0,5.0,13.0
12521,21.0,1.0,0.0,2.0,2022.0,9.0,15.0
12522,23.0,0.0,0.0,3.0,2020.0,12.0,5.0
12523,24.0,1.0,0.0,2.0,2018.0,9.0,10.0
12524,22.0,1.0,0.0,1.0,2021.0,3.0,13.0
12525,24.0,0.0,0.0,3.0,2020.0,10.0,8.0
12526,23.0,0.0,0.0,0.0,2020.0,6.0,8.0
12527,22.0,1.0,0.0,1.0,2022.0,6.0,16.0
12528,24.0,1.0,0.0,0.0,2019.0,3.0,6.0
12529,24.0,1.0,0.0,0.0,2021.0,10.0,6.0
12530,21.0,1.0,0.0,2.0,2021.0,7.0,29.0
12531,21.0,1.0,0.0,0.0,2021.0,5.0,17.0
12532,18.0,1.0,0.0,1.0,2018.0,10.0,1.0
12533,23.0,1.0,0.0,0.0,2022.0,6.0,11.0
12534,19.0,1.0,0.0,0.0,2019.0,5.0,8.0
12535,20.0,0.0,0.0,0.0,2020.0,8.0,18.0
12536,19.0,1.0,0.0,0.0,2019.0,1.0,9.0
12537,19.0,1.0,0.0,0.0,2021.0,3.0,6.0
12538,23.0,1.0,0.0,2.0,2019.0,3.0,12.0
12539,20.0,0.0,0.0,1.0,2022.0,6.0,25.0
12540,20.0,0.0,0.0,1.0,2020.0,11.0,16.0
12541,20.0,1.0,0.0,1.0,2021.0,5.0,2.0
12542,22.0,0.0,0.0,0.0,2022.0,6.0,7.0
12543,19.0,0.0,0.0,0.0,2019.0,1.0,24.0
12544,20.0,0.0,0.0,2.0,2022.0,8.0,9.0
12545,22.0,1.0,0.0,2.0,2021.0,2.0,17.0
12546,20.0,0.0,0.0,2.0,2020.0,8.0,12.0
12547,18.0,0.0,0.0,1.0,2019.0,10.0,20.0
12548,20.0,0.0,0.0,0.0,2022.0,7.0,20.0
12549,19.0,0.0,0.0,0.0,2022.0,2.0,20.0
12550,20.0,0.0,0.0,2.0,2018.0,9.0,19.0
12551,19.0,0.0,0.0,0.0,2019.0,7.0,7.0
12552,23.0,1.0,0.0,3.0,2018.0,3.0,4.0
12553,23.0,1.0,0.0,3.0,2018.0,12.0,7.0
12554,18.0,0.0,0.0,0.0,2018.0,12.0,6.0
12555,20.0,0.0,0.0,3.0,2019.0,8.0,10.0
12556,20.0,0.0,0.0,1.0,2022.0,4.0,4.0
12557,23.0,0.0,0.0,1.0,2021.0,5.0,25.0
12558,18.0,0.0,0.0,0.0,2019.0,12.0,14.0
12559,24.0,1.0,0.0,0.0,2020.0,7.0,27.0
12560,18.0,1.0,0.0,1.0,2022.0,6.0,14.0
12561,22.0,1.0,0.0,2.0,2020.0,9.0,3.0
12562,19.0,1.0,0.0,0.0,2019.0,7.0,24.0
12563,19.0,1.0,0.0,2.0,2022.0,8.0,28.0
12564,23.0,0.0,0.0,1.0,2022.0,2.0,25.0
12565,24.0,1.0,0.0,1.0,2018.0,4.0,22.0
12566,18.0,0.0,0.0,1.0,2020.0,10.0,23.0
12567,18.0,0.0,0.0,0.0,2022.0,11.0,30.0
12568,20.0,0.0,0.0,3.0,2022.0,9.0,7.0
12569,23.0,1.0,0.0,1.0,2022.0,9.0,17.0
12570,21.0,1.0,0.0,1.0,2021.0,1.0,8.0
12571,23.0,1.0,0.0,3.0,2022.0,6.0,26.0
12572,18.0,0.0,0.0,0.0,2022.0,2.0,1.0
12573,20.0,0.0,0.0,0.0,2020.0,3.0,7.0
12574,24.0,1.0,0.0,3.0,2022.0,5.0,15.0
12575,20.0,1.0,0.0,0.0,2018.0,10.0,21.0
12576,23.0,1.0,0.0,1.0,2022.0,6.0,14.0
12577,24.0,1.0,0.0,3.0,2022.0,8.0,17.0
12578,22.0,0.0,0.0,1.0,2018.0,4.0,6.0
12579,21.0,0.0,0.0,2.0,2022.0,1.0,12.0
12580,20.0,1.0,0.0,3.0,2021.0,7.0,22.0
12581,21.0,1.0,0.0,0.0,2021.0,5.0,18.0
12582,18.0,0.0,0.0,0.0,2021.0,8.0,22.0
12583,22.0,0.0,0.0,0.0,2021.0,12.0,6.0
12584,18.0,0.0,0.0,2.0,2020.0,12.0,26.0
12585,24.0,1.0,0.0,1.0,2020.0,3.0,26.0
12586,20.0,0.0,0.0,3.0,2020.0,12.0,28.0
12587,21.0,0.0,0.0,2.0,2021.0,4.0,28.0
12588,23.0,0.0,0.0,3.0,2020.0,9.0,23.0
12589,19.0,0.0,0.0,1.0,2021.0,12.0,12.0
12590,20.0,1.0,0.0,2.0,2022.0,3.0,2.0
12591,21.0,1.0,0.0,1.0,2022.0,8.0,17.0
12592,22.0,0.0,0.0,2.0,2022.0,5.0,14.0
12593,22.0,1.0,0.0,2.0,2021.0,3.0,28.0
12594,24.0,0.0,0.0,2.0,2020.0,5.0,14.0
12595,20.0,0.0,0.0,0.0,2020.0,3.0,12.0
12596,18.0,1.0,0.0,0.0,2022.0,4.0,18.0
12597,23.0,0.0,0.0,0.0,2021.0,4.0,30.0
12598,21.0,1.0,0.0,3.0,2022.0,9.0,13.0
12599,24.0,1.0,0.0,1.0,2020.0,12.0,16.0
12600,19.0,1.0,0.0,0.0,2018.0,10.0,17.0
12601,18.0,1.0,0.0,0.0,2019.0,11.0,2.0
12602,22.0,1.0,0.0,3.0,2021.0,12.0,7.0
12603,24.0,0.0,0.0,1.0,2019.0,7.0,2.0
12604,24.0,1.0,0.0,2.0,2022.0,10.0,28.0
12605,23.0,0.0,0.0,1.0,2019.0,8.0,14.0
12606,19.0,1.0,0.0,1.0,2021.0,10.0,7.0
12607,24.0,1.0,0.0,0.0,2020.0,7.0,4.0
12608,22.0,0.0,0.0,1.0,2021.0,3.0,1.0
12609,21.0,0.0,0.0,2.0,2022.0,7.0,1.0
12610,21.0,1.0,0.0,0.0,2022.0,12.0,24.0
12611,19.0,1.0,0.0,1.0,2022.0,11.0,15.0
12612,20.0,0.0,0.0,0.0,2022.0,1.0,25.0
12613,22.0,1.0,0.0,2.0,2022.0,3.0,22.0
12614,21.0,0.0,0.0,1.0,2021.0,7.0,30.0
12615,22.0,1.0,0.0,0.0,2019.0,8.0,3.0
12616,22.0,0.0,0.0,0.0,2019.0,12.0,15.0
12617,24.0,1.0,0.0,0.0,2022.0,2.0,1.0
12618,19.0,1.0,0.0,2.0,2019.0,5.0,14.0
12619,24.0,0.0,0.0,0.0,2022.0,12.0,13.0
12620,19.0,1.0,0.0,1.0,2018.0,5.0,24.0
12621,23.0,1.0,0.0,2.0,2022.0,1.0,4.0
12622,23.0,1.0,0.0,0.0,2022.0,7.0,30.0
12623,19.0,1.0,0.0,1.0,2020.0,1.0,12.0
12624,23.0,0.0,0.0,1.0,2019.0,10.0,25.0
12625,19.0,0.0,0.0,0.0,2021.0,12.0,5.0
12626,20.0,1.0,0.0,1.0,2021.0,12.0,4.0
12627,23.0,0.0,0.0,0.0,2020.0,8.0,6.0
12628,22.0,1.0,0.0,3.0,2018.0,9.0,29.0
12629,21.0,0.0,0.0,2.0,2021.0,5.0,15.0
12630,23.0,1.0,0.0,0.0,2020.0,2.0,8.0
12631,23.0,0.0,0.0,0.0,2021.0,3.0,16.0
12632,22.0,0.0,0.0,2.0,2022.0,11.0,20.0
12633,19.0,0.0,0.0,0.0,2022.0,3.0,17.0
12634,22.0,0.0,0.0,2.0,2022.0,12.0,8.0
12635,20.0,0.0,0.0,0.0,2021.0,4.0,3.0
12636,23.0,0.0,0.0,0.0,2020.0,1.0,10.0
12637,19.0,1.0,0.0,2.0,2022.0,1.0,29.0
12638,20.0,0.0,0.0,2.0,2019.0,5.0,23.0
12639,18.0,1.0,0.0,2.0,2020.0,8.0,17.0
12640,20.0,0.0,0.0,0.0,2018.0,10.0,25.0
12641,23.0,0.0,0.0,1.0,2020.0,5.0,22.0
12642,19.0,1.0,0.0,1.0,2022.0,4.0,18.0
12643,21.0,1.0,0.0,3.0,2020.0,1.0,10.0
12644,23.0,1.0,0.0,3.0,2020.0,2.0,1.0
12645,19.0,0.0,0.0,0.0,2020.0,5.0,20.0
12646,21.0,0.0,0.0,2.0,2020.0,7.0,1.0
12647,20.0,1.0,0.0,0.0,2019.0,10.0,30.0
12648,18.0,1.0,0.0,0.0,2021.0,10.0,2.0
12649,22.0,0.0,0.0,0.0,2021.0,6.0,20.0
12650,23.0,0.0,0.0,3.0,2019.0,8.0,16.0
12651,20.0,0.0,0.0,0.0,2018.0,3.0,26.0
12652,24.0,0.0,0.0,2.0,2022.0,9.0,9.0
12653,23.0,0.0,0.0,2.0,2020.0,5.0,9.0
12654,20.0,0.0,0.0,1.0,2019.0,1.0,27.0
12655,19.0,1.0,0.0,2.0,2018.0,10.0,21.0
12656,21.0,0.0,0.0,3.0,2019.0,1.0,30.0
12657,20.0,0.0,0.0,0.0,2022.0,11.0,1.0
12658,22.0,1.0,0.0,1.0,2021.0,9.0,13.0
12659,18.0,1.0,0.0,1.0,2021.0,4.0,7.0
12660,21.0,0.0,0.0,1.0,2019.0,10.0,5.0
12661,22.0,0.0,0.0,1.0,2021.0,2.0,3.0
12662,18.0,0.0,0.0,0.0,2021.0,1.0,20.0
12663,18.0,1.0,0.0,2.0,2021.0,1.0,4.0
12664,18.0,0.0,0.0,2.0,2022.0,11.0,22.0
12665,23.0,0.0,0.0,1.0,2020.0,8.0,6.0
12666,23.0,0.0,0.0,1.0,2020.0,10.0,14.0
12667,22.0,0.0,0.0,1.0,2021.0,10.0,9.0
12668,22.0,0.0,0.0,2.0,2018.0,10.0,19.0
12669,20.0,0.0,0.0,2.0,2018.0,8.0,14.0
12670,23.0,1.0,0.0,1.0,2022.0,7.0,21.0
12671,22.0,1.0,0.0,3.0,2019.0,2.0,9.0
12672,23.0,0.0,0.0,3.0,2021.0,8.0,15.0
12673,18.0,0.0,0.0,0.0,2021.0,10.0,11.0
12674,18.0,0.0,0.0,3.0,2022.0,11.0,28.0
12675,24.0,1.0,0.0,1.0,2019.0,6.0,17.0
12676,20.0,0.0,0.0,0.0,2019.0,1.0,25.0
12677,23.0,0.0,0.0,2.0,2018.0,3.0,6.0
12678,19.0,1.0,0.0,0.0,2021.0,3.0,7.0
12679,18.0,1.0,0.0,2.0,2021.0,9.0,1.0
12680,21.0,0.0,0.0,2.0,2020.0,6.0,27.0
12681,19.0,1.0,0.0,0.0,2020.0,12.0,29.0
12682,24.0,0.0,0.0,2.0,2021.0,12.0,2.0
12683,21.0,0.0,0.0,2.0,2020.0,10.0,10.0
12684,20.0,1.0,0.0,2.0,2022.0,12.0,21.0
12685,24.0,0.0,0.0,1.0,2018.0,9.0,24.0
12686,18.0,0.0,0.0,2.0,2022.0,9.0,11.0
12687,18.0,1.0,0.0,0.0,2021.0,9.0,10.0
12688,20.0,0.0,0.0,1.0,2018.0,1.0,3.0
12689,20.0,0.0,0.0,1.0,2022.0,2.0,20.0
12690,24.0,0.0,0.0,0.0,2021.0,1.0,8.0
12691,22.0,0.0,0.0,3.0,2022.0,2.0,9.0
12692,18.0,1.0,0.0,1.0,2021.0,3.0,12.0
12693,24.0,0.0,0.0,0.0,2022.0,5.0,9.0
12694,23.0,0.0,0.0,3.0,2020.0,3.0,7.0
12695,19.0,0.0,0.0,0.0,2020.0,4.0,16.0
12696,22.0,0.0,0.0,2.0,2019.0,5.0,21.0
12697,20.0,1.0,0.0,3.0,2019.0,6.0,14.0
12698,20.0,1.0,0.0,1.0,2019.0,10.0,3.0
12699,19.0,1.0,0.0,0.0,2020.0,11.0,8.0
12700,21.0,1.0,0.0,1.0,2020.0,11.0,27.0
12701,22.0,1.0,0.0,1.0,2022.0,6.0,18.0
12702,20.0,0.0,0.0,0.0,2019.0,4.0,19.0
12703,18.0,1.0,0.0,2.0,2019.0,11.0,14.0
12704,24.0,0.0,0.0,2.0,2022.0,9.0,24.0
12705,18.0,1.0,0.0,0.0,2018.0,3.0,6.0
12706,19.0,0.0,0.0,0.0,2022.0,12.0,28.0
12707,24.0,0.0,0.0,1.0,2019.0,12.0,23.0
12708,18.0,0.0,0.0,3.0,2018.0,3.0,20.0
12709,20.0,0.0,0.0,2.0,2019.0,9.0,29.0
12710,22.0,0.0,0.0,3.0,2021.0,7.0,9.0
12711,18.0,1.0,0.0,0.0,2022.0,9.0,25.0
12712,18.0,0.0,0.0,0.0,2020.0,1.0,23.0
12713,21.0,1.0,0.0,0.0,2018.0,11.0,6.0
12714,20.0,1.0,0.0,2.0,2022.0,8.0,9.0
12715,22.0,1.0,0.0,3.0,2022.0,12.0,23.0
12716,22.0,1.0,0.0,1.0,2022.0,12.0,3.0
12717,18.0,1.0,0.0,3.0,2022.0,9.0,6.0
12718,21.0,1.0,0.0,2.0,2021.0,3.0,14.0
12719,18.0,1.0,0.0,2.0,2020.0,9.0,23.0
12720,18.0,0.0,0.0,0.0,2020.0,11.0,4.0
12721,22.0,1.0,0.0,2.0,2022.0,3.0,3.0
12722,20.0,0.0,0.0,0.0,2020.0,5.0,22.0
12723,18.0,0.0,0.0,1.0,2020.0,7.0,30.0
12724,18.0,0.0,0.0,1.0,2022.0,3.0,27.0
12725,18.0,1.0,0.0,1.0,2021.0,4.0,9.0
12726,19.0,0.0,0.0,0.0,2018.0,10.0,2.0
12727,19.0,1.0,0.0,0.0,2022.0,5.0,15.0
12728,19.0,1.0,0.0,2.0,2020.0,12.0,23.0
12729,23.0,0.0,0.0,3.0,2020.0,3.0,12.0
12730,22.0,0.0,0.0,3.0,2019.0,10.0,12.0
12731,21.0,1.0,0.0,0.0,2020.0,11.0,13.0
12732,22.0,0.0,0.0,1.0,2022.0,1.0,16.0
12733,21.0,0.0,0.0,3.0,2021.0,8.0,12.0
12734,19.0,1.0,0.0,0.0,2021.0,6.0,27.0
12735,20.0,1.0,0.0,1.0,2022.0,12.0,26.0
12736,19.0,1.0,0.0,1.0,2022.0,10.0,13.0
12737,19.0,1.0,0.0,0.0,2021.0,11.0,14.0
12738,18.0,1.0,0.0,0.0,2022.0,1.0,11.0
12739,24.0,0.0,0.0,2.0,2019.0,3.0,19.0
12740,23.0,0.0,0.0,3.0,2020.0,11.0,25.0
12741,19.0,0.0,0.0,2.0,2018.0,8.0,28.0
12742,18.0,0.0,0.0,2.0,2020.0,2.0,25.0
12743,21.0,1.0,0.0,1.0,2019.0,4.0,30.0
12744,20.0,1.0,0.0,3.0,2021.0,5.0,13.0
12745,23.0,1.0,0.0,3.0,2022.0,7.0,15.0
12746,19.0,0.0,0.0,2.0,2021.0,6.0,19.0
12747,24.0,1.0,0.0,1.0,2018.0,5.0,24.0
12748,24.0,1.0,0.0,0.0,2021.0,4.0,29.0
12749,23.0,0.0,0.0,0.0,2020.0,8.0,6.0
12750,18.0,1.0,0.0,0.0,2022.0,12.0,12.0
12751,21.0,1.0,0.0,1.0,2019.0,3.0,11.0
12752,24.0,0.0,0.0,2.0,2019.0,6.0,16.0
12753,24.0,1.0,0.0,0.0,2021.0,7.0,22.0
12754,23.0,1.0,0.0,3.0,2019.0,5.0,21.0
12755,23.0,1.0,0.0,3.0,2019.0,7.0,20.0
12756,21.0,1.0,0.0,0.0,2018.0,6.0,12.0
12757,20.0,0.0,0.0,1.0,2022.0,5.0,22.0
12758,23.0,0.0,0.0,2.0,2022.0,11.0,7.0
12759,23.0,1.0,0.0,0.0,2022.0,7.0,27.0
12760,23.0,1.0,0.0,1.0,2020.0,7.0,3.0
12761,21.0,0.0,0.0,2.0,2018.0,10.0,1.0
12762,22.0,0.0,0.0,1.0,2022.0,7.0,26.0
12763,18.0,1.0,0.0,2.0,2020.0,11.0,22.0
12764,21.0,0.0,0.0,2.0,2019.0,5.0,23.0
12765,24.0,1.0,0.0,0.0,2022.0,12.0,4.0
12766,21.0,1.0,0.0,3.0,2021.0,10.0,22.0
12767,24.0,0.0,0.0,0.0,2020.0,4.0,8.0
12768,23.0,0.0,0.0,2.0,2022.0,8.0,7.0
12769,23.0,1.0,0.0,3.0,2021.0,5.0,12.0
12770,20.0,1.0,0.0,2.0,2019.0,10.0,11.0
12771,20.0,1.0,0.0,0.0,2022.0,10.0,17.0
12772,21.0,0.0,0.0,1.0,2018.0,9.0,11.0
12773,21.0,0.0,0.0,1.0,2020.0,3.0,7.0
12774,18.0,0.0,0.0,0.0,2022.0,7.0,2.0
12775,19.0,0.0,0.0,1.0,2019.0,10.0,25.0
12776,21.0,0.0,0.0,2.0,2021.0,1.0,26.0
12777,22.0,1.0,0.0,1.0,2018.0,1.0,18.0
12778,23.0,0.0,0.0,1.0,2022.0,5.0,20.0
12779,24.0,1.0,0.0,2.0,2021.0,4.0,1.0
12780,23.0,0.0,0.0,0.0,2019.0,2.0,25.0
12781,23.0,1.0,0.0,2.0,2018.0,6.0,14.0
12782,24.0,1.0,0.0,2.0,2022.0,5.0,18.0
12783,21.0,0.0,0.0,3.0,2020.0,3.0,26.0
12784,22.0,0.0,0.0,1.0,2021.0,9.0,18.0
12785,24.0,0.0,0.0,3.0,2020.0,6.0,25.0
12786,20.0,1.0,0.0,1.0,2020.0,10.0,16.0
12787,18.0,0.0,0.0,0.0,2021.0,7.0,29.0
12788,20.0,0.0,0.0,1.0,2021.0,1.0,20.0
12789,20.0,0.0,0.0,0.0,2020.0,2.0,30.0
12790,21.0,0.0,0.0,0.0,2020.0,4.0,7.0
12791,18.0,0.0,0.0,3.0,2022.0,11.0,23.0
12792,20.0,0.0,0.0,0.0,2019.0,2.0,11.0
12793,18.0,0.0,0.0,1.0,2022.0,12.0,29.0
12794,22.0,1.0,0.0,2.0,2021.0,5.0,19.0
12795,21.0,0.0,0.0,3.0,2022.0,5.0,27.0
12796,24.0,0.0,0.0,2.0,2022.0,9.0,7.0
12797,21.0,0.0,0.0,2.0,2022.0,5.0,23.0
12798,23.0,1.0,0.0,1.0,2021.0,2.0,26.0
12799,23.0,0.0,0.0,0.0,2022.0,11.0,17.0
12800,18.0,0.0,0.0,2.0,2018.0,3.0,15.0
12801,20.0,1.0,0.0,1.0,2018.0,12.0,23.0
12802,22.0,1.0,0.0,1.0,2019.0,4.0,28.0
12803,20.0,0.0,0.0,2.0,2022.0,4.0,2.0
12804,23.0,1.0,0.0,0.0,2021.0,10.0,23.0
12805,23.0,0.0,0.0,1.0,2021.0,10.0,27.0
12806,21.0,1.0,0.0,1.0,2019.0,2.0,10.0
12807,24.0,1.0,0.0,0.0,2022.0,1.0,24.0
12808,23.0,0.0,0.0,3.0,2020.0,1.0,12.0
12809,22.0,0.0,0.0,1.0,2021.0,6.0,25.0
12810,23.0,1.0,0.0,2.0,2022.0,6.0,1.0
